id,dc_num,work_employed,work_onleave,work_temp_unemployed,work_looking,work_retired,work_disabled,work_other,work_occupation,work_self,inc_wage,inc_retempl,inc_self,inc_ss,inc_intdiv,inc_rent,inc_gov,inc_alimony,inc_child,inc_retsav,inc_wage_freq,inc_retempl_freq,inc_self_freq,inc_ss_freq,inc_intdiv_freq,inc_rent_freq,inc_gov_freq,inc_alimony_freq,inc_child_freq,inc_retsav_freq,paypref_b1,paypref_b2,paypref_nb1,paypref_nb2,paypref_lt10,paypref_10to25,paypref_25to50,paypref_50to100,paypref_100plus,mobile_howfunded,cc_num,paypref_web,cc_type_1,cc_type_2,cc_type_3,cc_type_4,cc_type_5,cc_rewards_1,cc_rewards_2,cc_rewards_3,cc_rewards_4,cc_rewards_5,cc_hasbal_1,cc_hasbal_2,cc_hasbal_3,cc_hasbal_4,cc_hasbal_5,cc_chip_1,cc_chip_2,cc_chip_3,cc_chip_4,cc_chip_5,dc_logo_1,dc_logo_2,dc_logo_3,dc_logo_4,dc_logo_5,dc_rewards_1,dc_rewards_2,dc_rewards_3,dc_rewards_4,dc_rewards_5,dc_acct_1,dc_acct_2,dc_acct_3,dc_acct_4,dc_acct_5,shops_online,last_income_date,paypref_b1_why,paypref_b2_why,paypref_nb1_why,paypref_nb2_why,paypref_web_why,e_exp_csh,e_exp_chk,e_exp_od,e_exp_cc,e_exp_heloc,e_exp_sav,e_exp_payday,e_exp_fam,e_exp_cover,e_exp_pawn,e_exp_csh_saved,e_exp_chk_saved,e_exp_sav_saved,e_exp_prepaid_saved,e_exp_tot_saved,e_exp_prepaid,interest_level,memory_lpd,memory_checkbook,memory_receipts,memory_finrec,memory_memory,memory_oth,next_income_date,scpc_date,gender,age,marital_status,highest_education,hispaniclatino,hispaniclatino_group,race_white,race_black,race_asian,race_other,hh_size,income_hh,homeowner,home_value,home_debt,other_assets,other_debts,ind_weight,census_division,_merge
103279,NA,0,0,0,0,1,0,1,NA,NA,1,0,0,1,0,0,0,0,0,1,2,NA,NA,4,NA,NA,NA,NA,NA,4,2,6,1,2,1,1,1,2,2,NA,1,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2018-09-28,10,8,8,3,NA,0,0,0,0,0,2000,0,0,2000,0,400,4007,10400,0,14807,0,2,0,0,0,0,1,0,2018-10-10,2018-09-19,1,69,1,9,0,NA,1,0,0,0,2,55000,1,185000,149000,30000,3400,1.5536623001098633,4,3
105310,2,0,0,0,0,0,1,0,NA,NA,0,0,1,1,0,0,0,0,0,0,NA,NA,1,4,NA,NA,NA,NA,NA,NA,7,2,4,3,1,4,4,3,3,NA,2,3,2,2,NA,NA,NA,0,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,1,2018-10-02,8,3,3,3,10,20,30,NA,NA,NA,700,NA,NA,750,NA,20,0,850,0,870,NA,2,0,0,1,1,1,0,2018-10-08,2018-10-04,0,42,1,9,0,NA,1,0,0,0,3,85000,1,115000,60000,20000,80000,1.0087281465530396,4,3
102228,1,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,4,4,4,4,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-03,1,1,1,1,1,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,1,0,0,1,0,NA,2018-09-20,0,39,1,10,0,NA,1,0,0,0,5,45000,1,60000,30000,0,12000,0.24997618794441223,4,3
101076,1,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,10,4,1,1,4,4,4,4,NA,1,10,3,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-09-26,3,1,3,1,3,0,350,NA,1650,NA,NA,NA,NA,2000,NA,0,350,0,0,350,NA,3,0,0,1,1,0,0,2018-10-24,2018-09-23,1,56,1,12,0,NA,1,0,0,0,3,36800,1,150000,0,12000,20000,0.2499685287475586,4,3
101267,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,NA,4,NA,NA,NA,NA,NA,NA,NA,7,4,1,2,1,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2018-10-05,8,2,3,6,NA,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,60,500,8000,0,8560,NA,1,0,1,1,0,0,0,2018-10-29,2018-09-25,1,57,1,13,0,NA,1,0,0,0,4,158000,1,500000,335000,55000,25000,0.5271594524383545,9,3
102506,1,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,4,NA,4,NA,NA,NA,NA,6,7,3,1,3,3,3,3,3,NA,2,3,2,1,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-03,3,3,3,3,7,0,0,0,0,0,2000,0,0,2000,0,0,0,20500,0,20500,0,2,1,0,1,1,0,0,2018-11-01,2018-09-18,1,67,1,13,0,NA,1,0,0,0,3,95000,1,365000,204000,20000,0,0.8827537894248962,3,3
103967,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,2,4,4,4,4,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,1,2018-10-15,6,3,3,6,3,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,0,500,6000,0,6500,NA,2,0,1,1,1,0,0,2018-11-01,2018-09-19,0,28,1,15,0,NA,1,0,0,0,3,135000,1,130000,87000,3500,211000,0.4126666784286499,4,3
100938,1,0,0,0,0,0,0,1,NA,NA,1,0,0,1,1,0,0,0,0,1,9,NA,NA,4,9,NA,NA,NA,NA,6,4,5,4,3,4,4,4,4,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-19,1,2,2,3,8,0,0,0,0,0,2000,0,0,2000,0,NA,2500,9100,NA,11600,0,2,0,0,1,1,0,0,2018-11-13,2018-10-02,0,64,4,13,0,NA,1,0,0,0,2,67000,1,180000,0,50000,22000,0.24997849762439728,7,3
102381,1,0,0,0,0,1,0,0,NA,NA,0,1,0,0,1,0,0,0,0,1,NA,4,NA,NA,5,NA,NA,NA,NA,4,3,2,3,2,1,3,3,3,3,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2018-10-15,3,8,3,3,NA,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,0,0,15000,0,15000,NA,2,0,0,1,0,1,0,2018-10-31,2018-09-20,1,73,1,13,0,NA,1,0,0,0,2,70000,1,330000,290000,100000,35000,0.41499951481819153,5,3
104969,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,4,1,4,4,4,4,7,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-09-27,3,6,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2000,2000,0,367,200,0,567,NA,3,0,0,1,0,1,0,2018-10-04,2018-09-18,0,46,1,12,0,NA,1,0,0,0,2,75000,1,200000,120000,50000,150000,0.24997670948505402,4,3
101834,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,1,3,3,3,3,3,3,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,8,1,8,8,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,0,3300,25000,0,28300,NA,1,0,0,0,0,1,0,2018-11-02,2018-09-18,0,38,1,13,0,NA,1,0,0,0,4,90000,1,300000,90000,10000,0,0.7560024857521057,2,3
103618,1,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,4,3,1,4,4,4,3,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2016-01-08,6,3,3,8,8,NA,NA,NA,2000,NA,NA,NA,NA,2000,NA,5000,0,5000,0,10000,NA,1,0,0,1,1,1,0,NA,2018-09-18,0,61,1,10,0,NA,1,0,0,0,2,228000,1,375000,0,275000,180000,0.49236536026000977,1,3
102955,NA,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,13,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2018-09-28,3,3,3,3,NA,200,0,0,0,0,0,0,0,200,0,200,0,0,0,200,0,1,1,0,1,0,0,0,2018-10-12,2018-09-19,1,22,6,10,0,NA,1,0,0,0,2,40000,1,10000,0,10000,0,0.5067996978759766,8,3
104887,NA,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,8,1,1,3,1,1,1,1,1,NA,1,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-10,6,9,9,9,3,500,0,0,0,0,0,0,500,1000,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2018-10-24,2018-09-24,0,24,6,5,0,NA,1,0,0,0,3,1000,0,NA,NA,1000,0,0.5342372059822083,2,3
100160,1,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,4,1,1,1,1,1,4,NA,1,3,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-07-23,8,3,3,3,1,1000,0,0,0,0,0,0,0,1000,0,300,0,0,0,300,0,1,0,1,1,0,0,0,NA,2018-09-18,0,47,1,9,0,NA,1,0,0,0,3,80000,1,375000,35000,0,0,3.671426773071289,2,3
101849,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,1,1,1,1,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,1,6,3,3,8,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2018-10-04,2018-09-20,0,47,4,7,0,NA,1,0,0,0,2,40000,0,NA,NA,60000,8000,0.24998272955417633,5,3
104865,1,1,0,0,0,0,0,0,4,1,1,0,1,0,1,1,0,0,0,0,9,NA,9,NA,5,4,NA,NA,NA,NA,3,4,3,4,3,3,3,3,3,NA,2,3,1,1,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-15,7,3,7,3,7,0,0,0,0,0,2000,0,0,2000,0,0,0,3500,0,3500,0,2,0,0,1,1,1,1,2018-10-29,2018-09-18,0,36,6,13,0,NA,1,0,0,0,5,85000,1,180000,50000,0,50000,0.5373186469078064,5,3
103966,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,4,1,1,4,4,4,3,NA,1,3,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-10-19,3,3,3,1,8,0,250,0,160,0,90,0,0,500,0,0,181,90,0,271,0,1,0,1,1,1,1,0,2018-11-16,2018-09-18,1,37,6,14,0,NA,1,0,0,0,4,130000,1,140000,94000,80000,110000,0.6375321745872498,3,3
102099,1,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,3,1,4,4,3,3,NA,1,13,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-12,6,3,3,3,10,NA,1000,NA,NA,NA,NA,NA,500,1500,NA,0,1141,0,0,1141,NA,2,0,1,1,0,0,0,NA,2018-09-24,0,59,4,9,0,NA,1,0,0,0,2,26000,1,250000,0,250000,45000,0.7505742311477661,5,3
104391,NA,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,3,1,1,1,2,3,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2018-09-28,9,3,3,3,NA,NA,465,NA,1000,NA,535,NA,NA,2000,NA,0,0,0,0,0,NA,2,1,0,0,0,1,0,2018-10-05,2018-09-21,1,54,1,10,0,NA,1,0,0,0,3,90000,1,175000,0,230000,0,0.32566896080970764,1,3
100108,1,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,2,NA,NA,NA,4,NA,NA,NA,NA,NA,7,2,4,3,4,4,4,4,4,NA,1,3,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-10-12,3,6,3,1,8,NA,NA,NA,2000,NA,NA,NA,NA,2000,NA,0,0,14000,0,14000,NA,2,0,0,1,1,0,0,2018-10-26,2018-09-20,1,40,1,13,0,NA,1,0,0,0,3,52000,1,126000,77000,25000,36500,0.3134736120700836,3,3
100148,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,3,6,NA,NA,NA,NA,NA,NA,NA,5,2,4,4,1,4,4,4,4,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-15,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2018-10-15,2018-09-30,0,43,1,14,0,NA,1,0,0,0,4,155000,1,300000,230000,0,100000,0.6559035181999207,3,3
102420,1,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,4,3,4,4,3,3,3,NA,1,3,4,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-23,3,1,2,3,1,NA,300,NA,700,NA,NA,NA,1000,2000,NA,0,500,30000,0,30500,NA,1,0,0,0,0,1,0,NA,2018-09-18,0,34,1,9,0,NA,1,0,0,0,5,60000,0,NA,NA,55000,50000,0.4477860927581787,8,3
100914,1,0,0,0,0,0,0,1,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,4,7,3,1,1,4,4,4,4,NA,1,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,2018-10-17,3,8,3,1,NA,NA,NA,NA,NA,NA,300,NA,NA,300,NA,0,0,300,0,300,NA,1,1,1,1,1,0,0,2018-10-24,2018-10-02,0,56,5,11,0,NA,1,0,0,0,2,45000,1,70000,0,50000,1200,0.24997146427631378,5,3
101283,1,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,3,3,3,3,3,NA,2,3,2,1,NA,NA,NA,0,1,NA,NA,NA,1,0,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-01,3,3,3,3,9,NA,NA,NA,2000,NA,NA,NA,NA,2000,NA,0,150,0,0,150,NA,1,0,0,0,1,1,0,NA,2018-09-19,0,41,6,9,0,NA,1,0,0,0,2,35000,0,NA,NA,120000,2000,1.114372968673706,3,3
104604,1,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,2,4,4,4,4,4,NA,1,4,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-24,1,3,1,1,3,0,50,0,0,0,0,0,0,50,0,0,0,0,0,0,0,3,0,1,0,0,0,0,NA,2018-09-18,0,64,4,10,0,NA,1,0,0,0,2,25000,1,4000,0,6000,0,0.24997007846832275,7,3
104587,NA,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,11,3,1,1,3,3,3,3,NA,1,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2018-10-09,8,3,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,62,400,0,462,NA,1,0,1,1,1,1,0,2018-10-30,2018-10-04,0,20,6,9,1,1,1,0,0,0,2,NA,0,NA,NA,NA,NA,4.000021457672119,7,3
102923,2,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,4,1,1,4,4,4,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-03-16,8,1,9,3,3,21,432,0,0,0,0,0,0,453,0,21,432,0,0,453,0,3,0,0,1,1,0,0,NA,2018-09-18,0,25,2,10,0,NA,1,0,0,0,5,340,0,NA,NA,560,1000,0.6068555116653442,5,3
104665,1,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,NA,NA,NA,NA,NA,NA,3,2,3,1,1,3,3,3,3,NA,1,10,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-01,NA,6,NA,3,8,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,100,2000,0,0,2100,NA,1,1,0,0,1,0,0,2018-10-15,2018-09-19,0,64,1,10,0,NA,1,0,0,0,2,48563,1,175000,0,60000,23000,0.24997146427631378,2,3
104605,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,4,4,4,4,4,NA,1,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-09-21,3,1,3,3,3,NA,2000,0,0,0,0,0,0,2000,0,0,7122,0,0,7122,0,1,1,0,1,0,1,0,2018-10-05,2018-09-18,0,27,1,9,1,1,1,0,0,0,4,90000,1,13000,0,70000,56500,1.1301778554916382,8,3
102199,1,0,0,0,0,1,1,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,6,2,4,1,1,3,4,4,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-03,3,3,3,3,6,0,300,0,0,0,0,0,200,500,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2018-11-02,2018-09-19,1,55,4,10,0,NA,1,0,0,0,2,55000,0,NA,NA,20000,9000,0.31521597504615784,3,3
103483,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,4,1,1,1,1,4,4,NA,1,4,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-18,3,3,3,3,3,NA,NA,NA,500,NA,500,NA,NA,1000,NA,0,0,500,0,500,NA,1,0,0,1,0,0,0,2018-11-01,2018-09-21,0,38,1,11,0,NA,1,0,0,0,3,65000,0,NA,NA,10000,3000,0.4315223693847656,3,3
102757,1,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,NA,NA,9,NA,NA,NA,4,NA,NA,NA,4,12,1,4,1,1,4,4,4,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-26,2,3,1,3,8,0,0,0,0,0,0,0,1000,1000,0,237,0,0,0,237,0,1,0,1,0,0,0,0,2018-10-08,2018-09-28,1,28,1,8,0,NA,1,0,0,0,3,12000,1,1500,0,0,12000,1.901680827140808,3,3
102960,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,11,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-01-04,9,9,8,5,NA,0,500,0,0,0,0,0,0,500,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2018-10-05,2018-09-25,1,26,4,10,0,NA,1,0,0,0,2,0,0,NA,NA,180000,0,2.586052656173706,3,3
100158,1,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,4,4,1,4,4,4,4,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-01,6,9,6,1,9,0,750,0,0,0,0,0,0,750,0,0,0,0,0,0,0,3,0,1,1,0,0,0,2018-11-01,2018-10-04,0,24,6,9,0,NA,1,0,0,0,5,35000,0,NA,NA,100,0,0.877310574054718,4,3
104461,1,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,NA,NA,NA,NA,NA,NA,1,4,1,4,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2018-10-19,3,3,1,1,NA,75,75,75,75,75,75,0,19,571,27,23,34,22,44,123,75,1,1,0,0,0,0,0,NA,2018-09-19,0,51,1,9,0,NA,0,1,0,0,3,25000,0,NA,NA,1000,500,0.4609937369823456,5,3
103415,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,4,1,4,4,4,4,4,NA,1,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-26,3,3,3,9,3,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,1314,11153,18296,0,30763,NA,2,0,0,1,0,0,0,2018-11-09,2018-09-18,1,48,1,11,0,NA,1,0,0,0,4,180000,1,400000,237000,100000,4000,1.9545198678970337,9,3
105166,2,1,0,0,0,0,0,0,2,0,1,NA,NA,NA,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,12,5,12,1,1,1,1,5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,2018-10-05,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2018-10-19,2018-09-23,1,41,2,10,0,NA,1,0,0,0,1,35000,0,NA,NA,5000,4300,0.3130059540271759,3,3
