id,age,agerange,highest_education,work_occupation,gender,hhincome,hourswork,livewithpartner,race,marital_status,hispaniclatino,hispaniclatino_group,workfullpart,statereside,laborstatus,start_date,end_date,pa003,pa031,pa035,pa026_a,csh_stored,pa020,pa055_b1,pa055_b2,pa055_b3,pa055_b4,pa055_b5,mobile_adopt,mobile_inperson_adopt,mobile_p2p_adopt,computer_adopt,pa044_d,pa013,pa198_b,fees_paid_atm,fees_paid_overdraft,fees_paid_bounced,fees_paid_lowbal,fees_paid_excesstran,fees_paid_teller,fees_paid_none,pa092,chk_acnt_num,sav_acnt_num,pa053,cc_rewards,ccfee_csh,ccfee_late,ccfee_baltran,ccfee_annual,ccfee_overlimit,ccfee_foreign,ccfee_none,pa056,pa198_a,pa198_c,pa198_f,pa198_g,pa198_i,pa198_k,heard_crypto,crypto_value,pa133_a,pa133_b,pa133_c,which_crypto_bitcoin,which_crypto_eth,which_crypto_doge,which_crypto_lite,which_crypto_other,pa119,pa131_a,pa050_csh,pa050_chk,pa050_mon,pa050_dc,pa050_cc,pa050_svc,pa050_banp,pa050_obbp,pa050_crypto,pa024,pa044_a,pa044_b,pa044_c,pa044_g,pa044_h,pa044_i,pa044_e,pa040_e,pa042_a,pa042_e,used_chkcashing,underbanked_monord,underbanked_remittance,pa055_a2_followup,pu010,pu009,pu011,ph006,ph004,ph025,ph025_b,ph025_c,ph025_d,income_hh,homeowner,de012,paypref_b1,paypref_web,q115_c_filter,paypref_inperson,bnpl001,bnpl002,bnpl003,bnpl004,bnpl006,have_cash_end,race_white,race_black,race_asian,as003_a4,as003_b4,as003_h4,as003_c4,as003_d4,as003_e4,as003_f4,as003_g4,as003_g1,as003_h1,as003_a1,as003_b1,as003_c1,as003_d1,as003_e1,as003_f1,as003_h2,as003_g2,as003_f2,as003_e2,as003_d2,as003_c2,as003_b2,as003_a2,as003_a3,as003_b3,as003_c3,as003_d3,as003_e3,as003_f3,as003_g3,as003_h3,as003_h5,as003_a5,as003_b5,as003_c5,as003_d5,as003_e5,as003_f5,as003_g5,as003_h6,as003_a6,as003_b6,as003_c6,as003_d6,as003_e6,as003_f6,as003_g6,as003_i4,as003_i1,as003_i2,as003_i3,as003_i5,as003_i6,as003_a7,as003_b7,as003_c7,as003_d7,as003_e7,as003_f7,as003_g7,as003_h7,as003_i7,citizen,hh_size,shops_online,cashless01,cashless02s1,cashless02s2,cashless02s3,cashless02s4,cashless02s5,cashless03s1,cashless03s2,cashless03s3,cashless03s4,cashless03s5,cashless04,cashless06,cashless07s1,cashless07s2,cashless07s3,cashless07s4,cashless07s5,cashless07s6,cashless08s1,cashless08s2,cashless08s3,cashless08s4,cashless08s5,cashless08s6,fr001_a,fr001_b,fr001_d,fr001_e,prev_income_receipt,inc_doyouget_employment,inc_doyouget_empretire,inc_doyouget_selfemployment,inc_doyouget_socsec,inc_doyouget_interest,inc_doyouget_rental,inc_doyouget_govtasst,inc_doyouget_alimony,inc_doyouget_childsupport,inc_doyouget_otherretire,inc_howoften_employment,inc_howoften_empretire,inc_howoften_selfemployment,inc_howoften_socsec,inc_howoften_interest,inc_howoften_rental,inc_howoften_govtasst,inc_howoften_alimony,inc_howoften_childsupport,inc_howoften_otherretire,e_exp_prepaid_saved,e_exp_cover,e_exp_csh,e_exp_chk,e_exp_prepaid,e_exp_od,e_exp_cc,e_exp_sav,e_exp_heloc,e_exp_pawn,e_exp_payday,e_exp_csh_saved,e_exp_tot_saved,e_exp_sav_saved,e_exp_chk_saved,e_exp_fam,chk_acnt_adopt,sav_acnt_adopt,bnk_acnt_adopt,paypal_adopt,zelle_adopt,venmo_adopt,cashapp_adopt,other_nbops_adopt,nbop_acnt_adopt,ob_adopt,mb_adopt,chk_adopt,mon_adopt,csh_adopt,paper_adopt,dc_adopt,cc_adopt,svc_adopt,card_adopt,banp_adopt,obbp_adopt,elect_adopt,crypto_adopt,crypto_used,cc_num,dc_num,pa126_a,pa002,ph009_a,ph009_b,ph009_c,ph009_d,race_other,work_employed,work_onleave,work_temp_unemployed,work_looking,work_retired,work_disabled,work_other,work_self,census_division,next_income_receipt,memory_receipts,memory_finrec,memory_memory,memory_oth,memory_none,interest_level,watch_video,video_helpful,urban_cat,urbanicity,ind_weight,ind_weight_all
104682,58,NA,14,2,1,14,40,NA,4,1,0,NA,1,29,1,2023-10-15,2023-10-15,NA,1,1,1,1,NA,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,7,1,1,1,1,0,0,0,0,0,0,1,2,1,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,3,0,1,0,0,1,1,0,1,NA,1,0,1,1,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,2,0,0,0,80000,1,NA,7,3,1,3,1,2,NA,NA,NA,1,0,0,1,3,4,4,2,2,2,2,4,5,2,5,2,5,5,4,1,2,4,4,4,4,4,3,5,5,2,5,5,5,2,5,2,2,4,4,2,2,2,4,4,4,2,4,5,4,3,4,5,2,4,4,5,4,5,5,2,4,4,4,4,5,2,5,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,5,3,4,5,2023-10-13,1,0,0,0,1,0,0,0,0,0,2,NA,NA,NA,4,NA,NA,NA,NA,NA,0,2000,0,0,0,0,0,2000,0,0,0,250,30250,25000,5000,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,2,1,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2023-10-27,1,1,1,0,0,1,0,NA,3,1,0.4310748875141144,0.46114233136177063
100863,59,NA,10,2,1,15,0,NA,1,1,0,NA,1,21,5,2023-10-16,2023-10-16,NA,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,4,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,1,0,0,NA,1,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,2,0,NA,0,116000,1,NA,3,NA,0,1,2,2,NA,NA,NA,1,1,0,0,1,2,1,4,4,1,3,3,4,4,5,5,5,5,5,4,4,3,3,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,3,4,4,3,3,3,3,4,4,4,4,3,3,3,4,3,3,3,4,5,5,5,5,5,3,3,3,3,1,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,1,2,3,3,2023-09-21,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,35,2000,2000,0,0,0,0,0,0,0,0,137,60397,56289,3936,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2023-11-16,0,0,1,0,0,1,1,1,2,1,0.6829661726951599,0.8509489893913269
100723,57,NA,9,2,1,9,40,0,1,6,0,NA,1,29,1,2023-10-21,2023-10-21,NA,1,1,1,0,NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7,1,1,1,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,1,1,0,NA,1,0,1,1,NA,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,5,0,2,0,NA,0,34000,1,NA,7,3,1,1,2,2,NA,NA,NA,1,1,0,0,4,4,4,4,4,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,3,4,5,4,4,5,4,5,5,3,4,4,4,4,3,5,5,4,5,5,4,3,3,4,4,5,5,5,5,5,4,5,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,5,5,5,5,2023-10-20,1,0,0,0,1,0,0,0,0,0,2,NA,NA,NA,5,NA,NA,NA,NA,NA,0,2000,NA,1000,0,1000,0,0,0,0,0,147,23214,67,23000,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,3,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2023-11-03,1,0,1,0,0,1,1,1,2,1,2.623263120651245,2.735720634460449
103269,55,NA,16,1,1,16,60,NA,1,1,0,NA,1,29,1,2023-10-09,2023-10-09,NA,1,1,1,0,NA,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,7,1,2,1,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,2,1,1,0,1,1,NA,1,1,NA,1,1,0,1,0,0,0,0,0,0,NA,0,NA,NA,NA,4000,1,1,5,0,2,0,0,0,220000,1,1,7,5,1,4,1,1,2,NA,NA,1,1,0,0,1,2,1,4,4,1,2,4,4,3,4,2,5,4,4,3,5,3,3,3,4,3,3,3,5,3,5,5,5,3,5,3,3,5,3,3,4,3,4,5,4,1,5,5,5,4,5,5,4,3,3,5,4,5,4,2,4,4,4,4,5,2,5,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,5,3,4,3,2023-09-29,1,0,1,0,0,0,0,0,0,0,2,NA,4,NA,NA,NA,NA,NA,NA,NA,0,2000,0,2000,0,0,0,0,0,0,0,0,7500,7500,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,5,1,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2023-10-26,0,1,1,1,0,3,0,NA,2,1,0.6250712275505066,0.8059067130088806
101838,52,NA,13,4,1,15,45,NA,1,1,0,NA,1,29,1,2023-10-30,2023-10-30,NA,1,1,0,0,NA,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,7,1,2,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,1,0,0,1,NA,0,1,NA,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,2,0,0,0,150000,1,NA,3,3,1,3,2,2,NA,NA,NA,1,1,0,0,1,4,4,3,3,1,3,3,1,1,5,3,4,5,5,1,3,4,4,3,4,4,4,5,2,3,3,5,4,1,1,1,1,2,4,4,5,4,2,2,4,1,5,5,5,1,5,5,3,2,3,2,3,4,4,3,4,5,5,3,3,2,4,1,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,2,3,3,3,2023-10-25,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,2000,0,2000,0,0,0,0,0,0,0,60,2260,1000,1200,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,2,1,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,4,2023-11-04,0,0,1,0,0,2,0,NA,1,3,0.6185344457626343,0.7816544771194458
101566,36,NA,14,1,0,12,50,0,1,6,0,NA,1,29,1,2023-10-29,2023-10-29,NA,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,0,0,0,1,NA,0,1,1,NA,0,0,0,1,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,2,0,2,NA,0,0,45000,0,NA,7,4,1,4,1,1,2,NA,NA,0,1,0,0,2,2,4,2,2,2,5,5,4,2,3,2,4,4,3,4,3,5,5,3,3,3,3,5,1,1,3,3,3,5,5,1,1,2,2,3,3,3,4,4,5,2,4,4,4,3,5,5,3,3,5,4,4,4,2,2,4,4,4,4,5,1,4,1,5,1,2,1,1,1,1,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,5,5,5,5,2023-10-26,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2000,0,1000,0,0,0,1000,0,0,0,0,2957,1256,1701,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,NA,1,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,4,2023-11-08,0,1,1,0,0,2,0,NA,3,1,0.4074275493621826,0.43125662207603455
102443,39,NA,14,1,0,13,50,0,1,6,0,NA,1,29,1,2023-10-24,2023-10-24,NA,1,1,0,0,NA,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,7,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,1,0,1,1,0,1,1,NA,0,1,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,2,0,0,0,60200,0,NA,7,3,1,1,1,1,2,NA,NA,1,1,0,0,1,3,4,3,3,4,3,3,2,2,3,2,3,3,3,2,2,3,3,3,3,3,4,5,4,2,3,3,3,3,3,1,1,3,2,3,3,3,3,3,3,1,4,3,4,2,4,4,2,1,3,2,1,2,4,3,3,3,3,3,3,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,0,5,5,5,5,2023-10-20,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,2000,0,1000,0,0,0,1000,0,0,0,0,27703,27653,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2023-11-03,0,0,1,0,0,2,0,NA,2,2,0.40768370032310486,0.4319610297679901
102626,54,NA,13,2,1,15,50,NA,1,1,0,NA,1,29,1,2023-10-12,2023-10-12,NA,1,1,1,0,NA,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,2,1,0,0,1,1,NA,1,1,NA,1,0,1,1,0,0,0,0,0,0,NA,0,NA,NA,NA,565,1,3,1,0,2,0,0,0,200000,1,NA,6,3,1,3,1,1,2,NA,NA,1,1,0,0,1,1,1,1,1,1,1,1,1,1,5,3,5,5,5,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,1,1,3,3,3,4,3,3,3,3,3,3,3,3,3,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,5,5,5,5,2023-09-29,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2000,0,2000,0,0,0,0,0,0,0,500,6000,500,5000,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,2,2,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,4,2023-10-27,1,1,1,0,0,3,0,NA,2,1,0.6251811981201172,0.8063147068023682
101884,40,NA,13,2,1,12,40,0,1,4,0,NA,1,19,1,2023-10-10,2023-10-10,NA,1,1,1,1,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,0,1,0,1,0,NA,1,0,NA,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,2,0,0,0,60000,0,NA,4,NA,0,10,2,2,NA,NA,NA,0,1,0,0,1,2,2,2,2,2,2,3,2,1,3,2,5,5,3,3,2,3,3,3,2,4,2,3,2,2,5,5,2,2,2,1,1,3,2,2,3,3,2,2,2,1,2,4,4,3,4,2,2,1,2,3,2,2,5,2,5,4,4,5,4,2,4,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,5,5,5,5,2023-09-29,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2000,0,0,0,0,0,2000,0,0,0,0,10500,10500,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2023-10-27,0,0,1,0,0,2,0,NA,2,1,0.24452222883701324,0.26040709018707275
102373,65,NA,10,2,1,13,40,NA,1,1,0,NA,1,38,5,2023-10-22,2023-10-22,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,7,1,1,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,1,0,0,1,1,1,1,1,NA,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,4000,1,5,4,0,2,0,0,0,56000,0,NA,3,3,1,4,2,1,2,NA,NA,1,1,0,0,2,3,3,4,4,4,4,4,4,4,5,4,4,4,3,2,3,5,5,5,1,5,4,5,3,2,5,4,5,4,4,2,4,5,4,5,4,4,4,4,3,2,3,5,4,4,4,4,3,3,3,3,3,3,5,4,4,4,4,4,4,4,3,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,3,4,3,3,2023-10-18,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,200,0,0,0,0,0,200,0,0,0,NA,200,200,NA,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,2,2,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2023-11-15,1,1,1,0,0,3,0,NA,2,1,0.4275808334350586,0.4999724328517914
102875,67,NA,10,2,1,8,38,0,1,4,0,NA,1,19,5,2023-10-07,2023-10-07,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,7,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,1,0,1,NA,1,0,0,NA,1,1,0,0,0,0,0,0,0,1,NA,0,0,NA,NA,NA,NA,NA,4,0,2,NA,0,0,24000,0,NA,2,10,1,4,1,1,2,NA,NA,1,1,0,0,1,3,4,5,5,4,3,3,3,4,4,3,5,5,5,3,3,4,4,5,2,4,5,5,4,4,5,5,5,3,5,1,2,4,5,4,4,4,3,4,3,4,5,4,4,4,4,5,4,4,3,5,4,5,5,3,5,5,NA,3,5,2,5,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,5,5,5,5,2023-09-29,0,0,0,1,1,0,0,0,0,1,NA,NA,NA,4,9,NA,NA,NA,NA,4,75,2000,0,NA,2000,0,0,0,0,0,0,0,75,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,NA,1,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2023-10-11,1,0,1,0,0,1,0,NA,2,1,0.3395325541496277,0.3743388056755066
104563,39,NA,14,2,1,16,40,1,1,6,0,NA,1,19,1,2023-10-05,2023-10-05,NA,1,0,1,0,NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7,2,2,1,1,0,0,0,0,0,1,0,2,1,0,0,0,1,0,1,3,0,0,0,1,0,0,0,0,1,4,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,5,0,2,0,1,0,160000,1,NA,3,3,1,3,1,3,NA,NA,NA,1,1,0,0,1,2,1,3,5,1,3,4,5,3,5,3,5,5,5,2,2,5,5,2,3,5,3,5,5,3,5,5,5,4,5,1,3,5,4,4,4,3,5,5,1,1,5,5,5,4,5,5,5,3,5,5,5,5,4,3,5,5,5,4,4,1,5,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,3,3,3,3,2023-09-27,1,0,1,0,0,0,0,0,0,0,2,NA,4,NA,NA,NA,NA,NA,NA,NA,0,2000,0,0,0,0,0,2000,0,0,0,0,10000,10000,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,2,1,2,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,4,2023-10-11,1,1,1,0,0,2,0,NA,3,1,0.3881627023220062,0.44242945313453674
104218,61,NA,14,2,1,15,50,NA,1,2,0,NA,1,33,1,2023-10-23,2023-10-23,NA,0,0,1,0,NA,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,7,2,2,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,2,1,0,0,1,1,1,1,1,NA,1,0,0,1,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,2,0,0,0,70000,1,NA,4,4,1,4,2,1,2,NA,NA,1,1,0,0,5,5,5,4,4,4,4,4,4,5,5,3,5,5,5,3,2,5,5,4,3,5,3,5,5,3,5,5,4,4,4,2,3,3,3,5,5,5,5,5,4,3,5,4,4,3,5,5,4,3,4,3,4,4,5,3,5,5,5,5,5,3,3,1,8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5,5,5,5,2023-10-20,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2000,0,0,0,0,0,2000,0,0,0,0,5000,3000,2000,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,3,1,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2023-10-27,1,0,1,0,0,1,1,1,2,1,0.382087379693985,0.44251900911331177
102686,77,NA,15,NA,0,14,NA,NA,1,1,0,NA,NA,7,5,2023-10-06,2023-10-06,NA,1,0,1,1,NA,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,7,2,2,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,1,1,0,0,0,NA,1,0,NA,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,2,0,0,0,89000,1,NA,7,3,1,3,1,2,NA,NA,NA,1,1,0,0,2,4,5,5,4,4,5,4,4,4,3,2,5,5,5,2,5,5,5,5,5,5,4,5,1,4,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,4,4,4,4,4,5,4,2,5,5,5,5,5,4,5,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,5,5,4,5,2023-09-29,0,1,0,0,1,0,0,0,0,0,NA,4,NA,NA,6,NA,NA,NA,NA,NA,30,2000,0,2000,0,0,0,0,0,0,0,200,43437,30000,13207,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,3,1,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,2023-10-31,0,1,0,0,0,2,0,NA,2,1,0.4214615523815155,0.4576069414615631
103033,54,NA,10,NA,0,9,NA,0,1,6,0,NA,NA,9,8,2023-10-27,2023-10-27,NA,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,7,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,0,1,NA,NA,1,1,NA,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,3,0,2,NA,0,0,35000,1,NA,7,4,1,4,1,3,NA,NA,NA,1,1,0,0,1,3,3,4,4,1,4,4,1,2,5,3,5,5,5,1,2,3,3,3,1,5,3,5,5,3,5,5,5,3,3,2,2,5,3,5,4,4,3,3,2,1,4,5,5,1,5,5,3,2,2,3,3,4,5,2,4,4,4,2,2,2,3,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,5,5,5,5,2023-10-18,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,0,2000,500,0,0,0,0,1500,0,0,0,500,4215,3715,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,NA,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,2023-11-15,1,1,0,0,0,1,0,NA,2,1,0.4376872777938843,0.47671112418174744
100792,58,NA,13,2,1,16,40,NA,1,1,0,NA,1,7,1,2023-10-23,2023-10-23,NA,1,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1,1,1,0,0,0,0,0,0,1,2,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,2,1,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,2,0,0,0,350000,1,1,3,NA,0,3,2,2,NA,NA,NA,1,1,0,0,3,4,4,4,4,4,4,4,3,4,5,3,5,5,5,3,2,5,5,4,4,4,4,5,4,2,3,4,4,4,4,1,2,3,4,3,4,4,3,3,3,1,4,4,4,4,5,5,3,3,3,4,3,4,5,2,4,4,4,4,4,2,4,1,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,2,3,2,2023-10-13,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2000,0,0,0,0,0,2000,0,0,0,0,153000,140000,13000,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,2,1,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,2023-10-27,1,0,0,1,0,3,0,NA,2,1,0.3823899030685425,0.4273858368396759
