id,age,agerange,highest_education,work_occupation,gender,hhincome,hourswork,livewithpartner,race,marital_status,hispaniclatino,hispaniclatino_group,workfullpart,laborstatus,start_date,end_date,pa031,pa035,pa005,pa026_a,csh_stored,pa055_b1,pa055_b2,pa055_b3,pa055_b4,pa055_b5,mobille_adopt,mobile_inperson_adopt,mobile_p2p_adopt,computer_adopt,pa044_d,pa013,pa198_b,fees_paid_atm,fees_paid_overdraft,fees_paid_bounced,fees_paid_lowbal,fees_paid_excesstran,fees_paid_teller,fees_paid_none,chk_acnt_num,sav_acnt_num,pa002,pa053,cc_rewards,ccfee_csh,ccfee_late,ccfee_baltran,ccfee_annual,ccfee_overlimit,ccfee_foreign,ccfee_none,pa052,pa056,pa198_a,pa198_c,pa198_f,pa198_g,pa198_i,pa198_k,heard_crypto,crypto_value,pa133_a,pa133_b,pa133_c,which_crypto_bitcoin,which_crypto_eth,which_crypto_doge,which_crypto_lite,which_crypto_other,which_crypto,pa050_csh,pa050_chk,pa050_mon,pa050_dc,pa050_cc,pa050_svc,pa050_banp,pa050_obbp,pa050_crypto,pa024,pa044_a,pa044_b,pa044_c,pa044_g,pa044_h,pa044_i,pa044_e,pa040_e,pa042_a,pa042_e,used_chkcashing,underbanked_monord,underbanked_remittance,pa055_a2_followup,pu010,pu009,pu011,ph006,ph004,ph009_a,ph009_b,ph009_c,ph009_d,ph025_b,ph025_c,ph025_d,income_hh,homeowner,de012,paypref_b1,paypref_web,q115_c_filter,paypref_inperson,bnpl001,bnpl002,bnpl003,bnpl004,bnpl006,have_cash_end,race_white,race_black,race_asian,as003_i4,as003_i1,as003_i2,as003_i3,as003_i5,as003_i6,as003_a7,as003_b7,as003_c7,as003_d7,as003_e7,as003_f7,as003_g7,as003_h7,as003_i7,hh_size,shops_online,chk_acnt_adopt,sav_acnt_adopt,bnk_acnt_adopt,paypal_adopt,zelle_adopt,venmo_adopt,other_nbops_adopt,nbop_acnt_adopt,ob_adopt,mb_adopt,chk_adopt,mon_adopt,csh_adopt,dc_adopt,cc_adopt,svc_adopt,banp_adopt,obbp_adopt,crypto_adopt,crypto_used,cc_num,dc_num,pa126_a,race_other,work_employed,work_onleave,work_temp_unemployed,work_looking,work_retired,work_disabled,work_other,work_self,census_division,e_exp_cover,e_exp_csh,e_exp_chk,e_exp_prepaid,e_exp_od,e_exp_cc,e_exp_sav,e_exp_heloc,e_exp_pawn,e_exp_payday,e_exp_csh_saved,e_exp_chk_saved,e_exp_sav_saved,e_exp_prepaid_saved,e_exp_tot_saved,e_exp_fam,memory_receipts,memory_finrec,memory_memory,memory_oth,memory_none,interest_level,watch_video,video_helpful,urban_cat,ind_weight,ind_weight_all,as003_a4,as003_b4,as003_h4,as003_c4,as003_d4,as003_e4,as003_f4,as003_g4,as003_g1,as003_h1,as003_a1,as003_b1,as003_c1,as003_d1,as003_e1,as003_f1,as003_h2,as003_g2,as003_f2,as003_e2,as003_d2,as003_c2,as003_b2,as003_a2,as003_a3,as003_b3,as003_c3,as003_d3,as003_e3,as003_f3,as003_g3,as003_h3,as003_h5,as003_a5,as003_b5,as003_c5,as003_d5,as003_e5,as003_f5,as003_g5,as003_h6,as003_a6,as003_b6,as003_c6,as003_d6,as003_e6,as003_f6,as003_g6
101820,54,NA,13,2,0,16,40,NA,4,1,0,NA,1,1,2021-10-15,2021-10-15,1,1,NA,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,NA,1,1,0,0,0,0,0,0,1,7,2,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,0,0,1,1,1,1,NA,1,0,0,1,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,0,0,0,0,0,0,0,150000,1,NA,3,3,1,3,1,2,NA,NA,NA,1,0,0,1,NA,NA,NA,NA,NA,NA,5,2,5,5,5,4,4,1,5,5,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,2,1,NA,0,1,0,0,0,0,0,0,0,6,2000,2000,0,0,0,0,0,0,0,0,2000,0,2000,0,4000,0,0,1,1,0,0,2,0,NA,3,2.0860846042633057,2.180152416229248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104682,56,NA,14,2,1,13,40,NA,4,1,0,NA,1,1,2021-10-30,2021-10-30,1,1,NA,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,NA,1,1,0,0,0,0,0,0,1,7,2,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,0,1,0,0,1,NA,1,0,1,1,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,0,0,0,0,0,0,0,75000,1,NA,7,3,1,3,1,2,NA,NA,NA,1,0,0,1,NA,NA,NA,NA,NA,NA,5,4,5,5,5,1,4,2,5,NA,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,2,1,NA,0,1,0,0,0,0,0,0,0,4,2000,0,1000,0,1000,0,0,0,0,0,76,7150,10000,0,17226,0,1,1,1,0,0,2,0,NA,3,0.583703875541687,0.8213313221931458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100863,57,NA,10,2,1,15,40,NA,1,1,0,NA,1,1,2021-10-23,2021-10-23,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,4,NA,1,1,0,0,0,0,0,0,1,7,2,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,NA,1,1,0,1,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,0,0,0,0,0,NA,0,120000,1,NA,2,3,1,1,2,2,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,5,5,5,5,4,3,4,5,3,4,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,6,2000,NA,NA,0,0,0,2000,0,0,0,0,5260,51046,0,56306,0,0,0,1,0,0,2,1,1,2,0.8347436189651489,1.6032713651657104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100779,69,NA,9,2,1,11,40,0,1,5,0,NA,1,5,2021-10-25,2021-10-25,1,1,NA,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,NA,1,1,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,0,0,1,NA,1,1,NA,1,1,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,0,0,0,0,0,0,0,50000,1,NA,7,3,1,3,2,2,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,5,5,5,5,3,5,5,3,3,3,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,NA,0,0,0,0,0,1,0,0,0,3,2000,0,0,0,0,0,2000,0,0,0,0,0,17500,0,17500,0,1,1,1,0,0,1,1,1,1,2.4216349124908447,2.747492551803589,5,4,4,4,4,4,4,4,4,4,5,4,5,5,5,4,3,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5
102396,70,NA,13,NA,0,3,NA,0,1,5,0,NA,NA,6,2021-10-20,2021-10-20,1,1,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,1,1,0,0,0,0,0,0,1,7,2,0,1,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,NA,1,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,787,1,1,6,0,0,0,0,0,0,NA,0,787,0,NA,6,3,1,5,2,2,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,4,2,4,4,4,4,3,3,3,NA,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,2,NA,NA,0,0,0,0,0,0,1,0,NA,3,240,0,40,0,200,0,0,0,0,0,20,20,0,0,40,0,0,1,0,0,0,1,1,1,3,0.40290001034736633,0.6276499629020691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100469,36,NA,14,3,1,14,40,0,4,1,0,NA,1,1,2021-10-17,2021-10-17,0,0,NA,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,NA,1,1,0,0,0,0,0,0,1,7,2,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,0,1,1,NA,1,0,NA,1,1,0,0,1,0,0,0,1,0,1,0,NA,1,NA,NA,0,NA,2,0,0,0,0,0,0,0,0,90000,0,NA,3,4,1,3,2,2,NA,NA,NA,1,0,0,1,NA,NA,NA,NA,NA,NA,5,2,5,5,5,2,2,3,4,3,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,2,1,NA,0,1,0,0,0,0,0,0,0,8,2000,0,0,0,2000,0,0,0,0,0,90,1500,462,0,2052,0,0,1,0,0,0,2,1,1,3,0.8223804235458374,1.7536072731018066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100723,55,NA,9,2,1,9,40,0,1,6,0,NA,1,1,2021-10-23,2021-10-23,1,1,NA,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,NA,1,1,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,0,1,1,1,0,NA,1,1,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,0,0,0,0,0,0,0,35000,1,NA,1,3,1,1,2,2,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,5,4,5,5,5,4,4,3,3,NA,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,NA,0,1,0,0,0,0,0,0,0,4,2000,NA,2000,0,2000,0,0,0,0,0,153,12325,70,NA,12548,0,1,0,1,0,0,1,1,1,2,2.3978583812713623,2.731964111328125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101838,50,NA,13,4,1,15,45,NA,1,1,0,NA,1,1,2021-10-02,2021-10-02,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,NA,1,1,0,0,0,0,0,0,1,7,2,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,0,1,NA,0,0,NA,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,1,0,0,0,0,1,0,0,140000,1,NA,2,3,1,3,2,2,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,5,4,5,5,5,4,5,2,5,5,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,2,1,NA,0,1,0,0,0,0,0,0,1,4,2000,0,1000,0,0,0,1000,0,0,0,18,1300,3000,NA,4318,0,1,0,1,0,0,3,1,1,1,0.5151018500328064,0.9459466934204102,1,2,4,3,2,1,1,3,3,1,5,3,4,5,5,1,2,3,3,4,3,4,4,4,2,2,3,4,2,2,4,2,1,2,3,3,3,1,1,2,4,1,4,4,4,2,4,4
101566,34,NA,14,3,0,10,36,0,1,6,0,NA,0,1,2021-10-13,2021-10-13,0,0,NA,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,NA,1,0,0,0,0,0,0,0,1,7,2,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,0,1,0,0,0,1,NA,1,0,0,1,0,0,0,0,0,0,NA,0,NA,NA,NA,320,1,2,3,0,0,0,0,0,0,0,0,37000,0,NA,7,4,1,4,2,2,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,3,2,4,4,4,4,4,2,3,5,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,2,1,NA,0,1,0,0,0,0,0,0,0,4,1700,700,0,0,0,0,1000,0,0,0,700,0,1000,0,1700,0,0,1,0,0,0,2,0,NA,2,1.4834963083267212,2.086052656173706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102443,37,NA,14,1,0,12,50,0,1,6,0,NA,1,1,2021-10-27,2021-10-27,1,1,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,NA,1,1,0,0,0,0,0,1,0,6,1,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,1,1,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,5,0,0,0,0,0,0,0,0,52000,0,NA,7,3,1,3,1,2,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,3,2,4,4,4,3,4,2,3,NA,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,NA,0,1,0,0,0,0,0,0,0,4,2000,0,1000,0,0,0,1000,0,0,0,116,1500,21504,0,23120,0,0,1,1,0,0,2,0,NA,2,0.5436007380485535,0.8328815698623657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103462,58,NA,14,1,1,14,50,0,1,4,0,NA,1,1,2021-10-23,2021-10-23,1,1,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,NA,1,1,0,0,0,0,0,0,1,7,4,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,1,1,NA,0,0,NA,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,400,1,3,6,0,0,0,0,0,0,0,0,80000,1,NA,2,3,1,3,1,2,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,3,2,5,5,3,1,5,3,5,NA,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,4,1,NA,0,1,0,0,0,0,0,0,0,4,2000,0,0,0,0,0,2000,0,0,0,0,0,2300,0,2300,0,1,1,0,0,0,1,0,NA,2,0.4826646149158478,0.7602540254592896,2,3,4,2,2,2,2,2,4,4,5,3,5,5,5,4,3,3,3,3,3,3,3,3,4,5,5,5,4,4,4,2,2,4,4,5,5,2,4,4,4,2,5,5,5,5,5,4
101884,38,NA,13,2,1,14,40,NA,1,1,0,NA,1,1,2021-10-20,2021-10-20,1,1,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,NA,1,0,0,0,0,0,0,0,1,7,2,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,0,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,0,0,0,0,0,0,0,95000,1,NA,4,4,1,4,2,2,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,5,2,4,4,4,2,2,2,4,3,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,2,2,NA,0,1,0,0,0,0,0,0,0,4,2000,0,0,0,0,0,2000,0,0,0,0,0,5000,0,5000,0,0,1,1,0,0,1,0,NA,2,0.32605767250061035,0.4902642071247101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102373,63,NA,10,2,1,13,40,NA,1,1,0,NA,1,1,2021-10-11,2021-10-11,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,NA,1,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,0,1,1,NA,0,1,NA,1,1,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,2,0,0,0,0,0,0,0,0,75000,0,NA,4,3,1,4,3,2,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,1,1,3,3,3,1,3,1,4,2,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,NA,0,1,0,0,0,0,0,0,0,4,2000,NA,0,0,0,0,2000,0,0,0,40,0,5000,0,5040,0,1,1,1,0,0,3,0,NA,2,0.40722939372062683,0.5673096179962158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102875,65,NA,10,2,1,8,38,0,1,4,0,NA,1,5,2021-10-17,2021-10-17,1,1,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,1,NA,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,NA,0,0,16000,0,NA,2,10,1,4,1,2,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,5,4,5,5,5,3,4,1,4,NA,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,NA,1,NA,0,0,0,0,0,1,0,0,0,4,2000,0,2000,0,0,0,0,0,0,0,0,3153,0,0,3153,0,1,0,0,0,0,1,0,NA,2,0.39310428500175476,0.6275092363357544,5,4,3,4,4,5,2,2,4,4,4,4,5,5,5,2,3,4,5,5,3,4,4,5,5,5,5,5,5,4,4,4,4,5,5,5,5,5,4,4,4,1,5,5,5,1,4,4
104563,37,NA,14,2,1,16,35,1,1,6,0,NA,1,1,2021-10-03,2021-10-03,1,1,NA,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,2,NA,1,1,0,0,0,0,0,0,1,7,2,1,0,0,0,1,0,1,6,1,0,1,1,0,0,0,0,1,1,1,0,NA,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,5,0,0,0,0,0,0,NA,0,160000,1,NA,3,3,1,3,1,2,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,5,3,4,4,4,2,4,3,4,2,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,2,NA,1,0,1,0,0,0,0,0,0,0,4,2000,0,0,0,2000,0,0,0,0,0,300,5959,16224,0,22483,0,0,1,1,0,0,2,0,NA,3,0.4717526137828827,0.7860091924667358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104129,75,NA,3,NA,1,3,NA,0,1,4,0,NA,NA,6,2021-10-10,2021-10-10,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,0,0,0,1,NA,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,0,0,24000,1,NA,4,NA,0,4,2,2,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,4,3,4,4,3,4,4,3,4,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,1,NA,0,0,0,0,0,0,1,0,NA,4,2000,0,2000,0,0,0,0,0,0,0,0,1300,0,0,1300,0,0,0,0,0,1,2,1,1,2,1.698636531829834,2.1552035808563232,3,3,4,2,2,2,1,1,3,3,5,3,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,4,5,3,4,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA
104218,59,NA,13,2,1,14,45,NA,1,1,0,NA,1,1,2021-09-30,2021-09-30,1,1,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,NA,1,1,0,0,0,0,0,0,1,7,2,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,1,1,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,300,1,4,6,0,0,0,0,0,0,0,0,85000,1,NA,4,3,1,4,1,2,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,5,3,3,3,3,2,4,3,3,6,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,2,1,NA,0,1,0,0,0,0,0,0,0,1,2000,0,0,0,0,0,2000,0,0,0,0,0,2000,0,2000,0,0,0,0,0,1,1,1,1,2,0.08374038338661194,0.07482039928436279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103150,44,NA,13,2,0,11,60,1,5,1,1,2,1,1,2021-10-20,2021-10-21,0,0,NA,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,1,1,NA,0,0,1,NA,0,0,1,0,0,0,0,0,0,1,NA,0,2,NA,NA,NA,NA,NA,7,0,0,0,0,0,NA,0,0,58000,0,NA,4,4,1,4,2,2,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,5,2,4,5,5,2,5,2,5,8,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,NA,1,NA,1,1,0,0,0,0,0,0,0,NA,200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,3,0.87510085105896,1.6915429830551147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102686,75,NA,15,NA,0,13,NA,NA,1,1,0,NA,NA,5,2021-10-11,2021-10-11,1,1,NA,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,NA,1,1,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,0,0,0,1,1,NA,1,1,NA,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,0,0,0,0,0,0,0,60000,1,NA,7,3,1,3,2,2,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,4,2,5,5,4,5,4,2,4,2,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,3,1,NA,0,0,0,0,0,1,0,0,NA,NA,2000,0,2000,0,0,0,0,0,0,0,249,15250,12275,0,27774,0,1,1,0,0,0,1,0,NA,2,0.43378469347953796,0.6134228706359863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102172,36,NA,13,2,0,15,35,NA,4,1,0,NA,1,1,2021-10-19,2021-10-19,1,1,NA,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,NA,1,1,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,0,0,0,1,1,0,0,0,NA,1,1,0,1,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,0,0,0,0,0,0,0,120000,1,NA,6,3,1,4,2,1,2,NA,NA,1,0,0,1,NA,NA,NA,NA,NA,NA,5,2,5,5,5,2,5,2,5,3,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,NA,0,1,0,0,0,0,0,0,0,NA,2000,0,0,0,2000,0,0,0,0,0,0,0,10000,0,10000,0,1,0,0,0,0,3,0,NA,2,1.6378896236419678,2.0778443813323975,2,4,2,4,4,2,4,4,5,3,5,5,5,5,5,5,4,5,5,4,5,5,4,5,5,4,5,5,5,5,5,2,4,5,4,4,4,4,5,5,4,4,5,5,5,5,5,5
