id,work_employed,work_onleave,work_temp_unemployed,work_looking,work_retired,work_disabled,work_oth,work_occupation,work_self,inc_wage,inc_retempl,inc_self,inc_ss,inc_intdiv,inc_rent,inc_gov,inc_alimony,inc_child,inc_retsav,inc_wage_freq,inc_retempl_freq,inc_self_freq,inc_ss_freq,inc_intdiv_freq,inc_rent_freq,inc_gov_freq,inc_alimony_freq,inc_child_freq,inc_retsav_freq,paypref_b1,paypref_b2,paypref_nb1,paypref_nb2,paypref_lt10,paypref_10to25,paypref_25to50,paypref_50to100,paypref_100plus,mobile_howfunded,cc_num,paypref_web,cc_type_1,cc_type_2,cc_type_3,cc_type_4,cc_type_5,cc_type_6,cc_rewards_1,cc_rewards_2,cc_rewards_3,cc_rewards_4,cc_rewards_5,cc_rewards_6,cc_hasbal_1,cc_hasbal_2,cc_hasbal_3,cc_hasbal_4,cc_hasbal_5,cc_hasbal_6,cc_chip_1,cc_chip_2,cc_chip_3,cc_chip_4,cc_chip_5,cc_chip_6,dc_num,dc_logo_1,dc_logo_2,dc_logo_3,dc_logo_4,dc_logo_5,dc_rewards_1,dc_rewards_2,dc_rewards_3,dc_rewards_4,dc_rewards_5,dc_acct_1,dc_acct_2,dc_acct_3,dc_acct_4,dc_acct_5,shops_online,last_income_date,paypref_b1_why,paypref_b2_why,paypref_nb1_why,paypref_nb2_why,paypref_web_why,e_exp_csh,e_exp_chk,e_exp_od,e_exp_cc,e_exp_heloc,e_exp_sav,e_exp_payday,e_exp_fam,e_exp_cover,e_exp_pawn,e_exp_csh_saved,e_exp_chk_saved,e_exp_sav_saved,e_exp_svc_saved,e_exp_tot_saved,cashwith_amnt_prim,cashwith_amnt_oth,cashwith_location,cashwith_num_prim,cashwith_num_oth,interest_level,memory_lpd,memory_checkbook,memory_receipts,memory_finrec,memory_oth,next_income_date,scpc_date,gender,age,marital_status,highest_education,hispaniclatino,hispaniclatino_group,race_white,race_black,race_asian,race_other,hh_size,income_hh,income_hh_gte500k,homeowner,home_value,home_debt,other_assets,other_debts,ind_weight,_merge
103008,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,NA,NA,NA,NA,NA,NA,6,2,4,1,1,4,4,4,4,NA,1,10,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-29,3,8,3,3,8,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,0,0,10000,0,10000,100,100,4,1,0.1666666716337204,1,0,1,1,1,0,2017-10-18,2017-09-20,0,65,4,14,0,NA,1,0,0,0,1,12,NA,1,82000,6000,110000,13000,0.7986852526664734,3
100180,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-10-13,8,3,3,1,NA,0,1000,0,0,0,0,0,0,1000,0,0,200,100,0,300,300,20,1,1,2,3,0,0,0,0,0,2017-10-27,2017-09-19,0,27,1,7,0,NA,1,0,0,0,5,9,NA,1,64000,58000,1200,0,1.1943175792694092,3
102804,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,4,4,6,NA,5,NA,NA,NA,NA,NA,2,3,1,3,1,1,3,3,3,NA,1,3,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2017-09-29,6,3,2,3,3,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,800,0,5000,0,5800,600,0,2,1,NA,2,0,0,1,1,0,2017-10-31,2017-09-19,1,61,1,14,0,NA,1,0,0,0,2,16,NA,1,175000,35,200000,25000,0.24996477365493774,3
104701,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,4,6,4,3,4,4,4,4,4,NA,1,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-17,8,6,3,3,6,300,0,0,0,0,0,0,0,600,300,300,0,0,0,300,200,0,5,17.39285659790039,NA,3,1,0,1,0,0,2017-10-20,2017-09-23,1,36,1,9,0,NA,1,0,0,0,4,6,NA,1,75000,0,0,2400,0.5443363189697266,3
102036,0,0,0,0,1,0,0,NA,NA,0,1,0,1,1,0,0,0,0,0,NA,4,NA,4,4,NA,NA,NA,NA,NA,7,3,1,3,1,3,3,3,3,NA,2,10,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,3,3,3,3,8,0,0,0,0,0,2000,0,0,2000,0,0,0,30000,0,30000,100,0,1,2,NA,2,0,0,0,0,0,2017-10-18,2017-09-19,1,69,1,13,0,NA,1,0,0,0,2,14,NA,1,900000,0,450000,0,0.7182835340499878,3
100596,0,0,0,0,0,0,1,NA,NA,1,0,0,0,1,1,0,0,0,0,7,NA,NA,NA,5,4,NA,NA,NA,NA,3,2,3,1,1,3,3,3,3,NA,1,3,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-28,7,3,7,3,3,0,0,0,2000,0,0,0,0,2000,0,1000,5000,7000,0,13000,40,20,1,1,0.3333333432674408,2,0,0,0,1,0,2017-11-02,2017-10-03,1,61,1,13,0,NA,1,0,0,0,2,12,NA,1,650000,0,1300000,0,0.39017608761787415,3
100319,0,0,0,0,1,1,0,NA,NA,0,1,0,1,0,1,0,0,0,1,NA,4,NA,4,NA,4,NA,NA,NA,4,7,3,3,2,3,3,3,3,3,NA,1,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-11,8,6,3,8,8,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,0,5000,80000,0,85000,200,1000,2,2,1,2,0,1,0,1,0,NA,2017-09-20,0,63,1,14,0,NA,1,0,0,0,2,14,NA,1,150000,80000,50000,40000,0.24997790157794952,3
102914,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,1,4,1,4,1,1,1,1,1,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-04,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,6,3,NA,3,0,0,0,0,0,2017-11-04,2017-09-21,0,38,1,9,0,NA,1,0,0,0,2,3,NA,1,5000,0,0,2500,0.24996782839298248,3
103099,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,1,2,3,3,3,NA,1,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2003-12-19,6,3,3,3,3,0,450,0,0,0,300,0,0,750,0,0,450,300,0,750,20,20,1,2,3,2,0,0,1,0,0,NA,2017-09-19,0,42,1,9,0,NA,1,0,0,0,3,14,NA,1,60000,22000,40000,40000,0.35156509280204773,3
102059,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,4,1,1,4,4,4,4,NA,1,10,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,1,2017-09-29,3,6,1,2,8,NA,500,NA,NA,NA,NA,NA,NA,500,NA,0,0,0,0,0,100,20,2,4.348214149475098,4.348214149475098,2,0,1,1,1,0,2017-10-30,2017-09-19,0,31,1,13,0,NA,1,0,0,0,5,13,NA,1,230000,173000,45000,65000,0.24998915195465088,3
105106,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,4,1,4,4,4,4,4,NA,1,4,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-11,3,3,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,1012,0,5,1,NA,1,0,0,0,0,0,NA,2017-09-19,0,56,6,11,0,NA,0,1,0,0,NA,1,NA,1,8900,11000,0,5500,0.5345435738563538,3
102941,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,1,8,1,1,1,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-09-29,1,8,1,8,NA,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,200,0,1,8.696428298950195,NA,2,0,0,1,0,0,2017-10-13,2017-09-21,0,52,5,12,0,NA,0,1,0,0,1,4,NA,0,NA,NA,0,0,0.4433334469795227,3
101445,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,1,0,0,0,0,NA,4,NA,4,NA,4,NA,NA,NA,NA,2,6,4,2,1,1,4,4,2,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,2017-10-10,6,3,8,3,NA,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,0,0,0,0,0,100,0,2,2,NA,1,0,0,1,0,0,2017-11-08,2017-09-20,1,74,1,11,1,1,1,0,0,0,2,15,NA,1,200000,0,400000,67000,0.49324148893356323,3
104340,1,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,1,0,2,NA,NA,4,NA,NA,NA,NA,1,NA,4,1,1,4,1,4,4,4,1,NA,3,NA,1,2,2,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,1,0,0,NA,NA,NA,3,1,2,2,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2017-10-25,1,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,80,0,0,0,80,0,0,1,0,NA,1,0,0,0,0,0,2017-11-01,2017-09-19,0,36,4,9,1,5,0,0,0,1,4,7,NA,0,NA,NA,2000,0,0.3457879424095154,3
105381,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,4,1,1,4,4,4,3,NA,1,3,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2017-09-29,3,2,3,1,8,0,0,0,0,0,2000,0,0,2000,0,200,0,2000,0,2200,40,0,1,8.696428298950195,NA,1,0,1,1,1,0,2017-10-13,2017-09-24,0,52,1,13,0,NA,1,0,0,0,3,15,NA,1,265000,110000,0,70000,0.24998295307159424,3
101277,0,0,1,0,0,0,0,NA,NA,1,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,2,4,1,4,1,1,1,4,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-27,2,2,2,2,9,NA,100,NA,NA,NA,NA,NA,300,400,NA,0,100,0,0,100,150,0,2,4.348214149475098,NA,1,0,1,1,0,0,2017-11-03,2017-09-20,1,49,1,10,0,NA,1,0,0,0,3,12,NA,1,85000,60000,5000,0,0.38452592492103577,3
101852,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,4,1,4,4,4,4,4,NA,2,4,2,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-25,3,1,3,3,3,NA,300,NA,NA,NA,NA,NA,NA,300,NA,0,54,80,0,134,20,20,1,1,2,5,0,0,0,0,1,2017-10-10,2017-09-25,1,30,6,14,0,NA,1,0,0,0,1,14,NA,1,38000,34000,0,100000,0.5149937272071838,3
103213,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,6,2,4,1,1,1,4,4,4,NA,1,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-03,3,1,3,1,8,0,200,0,0,0,0,0,0,200,0,0,300,0,0,300,20,20,1,4.348214149475098,2,1,1,1,1,1,0,2017-11-03,2017-09-25,0,93,5,9,0,NA,1,0,0,0,3,15,NA,1,160000,0,80000,10000,4.000298023223877,3
102785,0,0,0,0,0,1,0,NA,NA,0,0,0,1,1,0,1,0,0,0,NA,NA,NA,4,9,NA,4,NA,NA,NA,4,1,7,12,4,4,4,4,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,3,3,6,3,NA,100,NA,NA,NA,NA,NA,NA,100,NA,0,0,0,0,0,60,0,1,2,NA,1,0,1,1,1,0,2017-11-03,2017-09-19,0,63,4,13,0,NA,1,0,0,0,3,5,NA,0,NA,NA,2000,400,0.2499687522649765,3
101533,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,4,1,1,4,4,4,3,NA,1,3,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2017-09-29,3,6,3,9,3,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,NA,NA,15000,NA,15000,60,20,1,2,1,1,0,1,1,1,0,2017-10-31,2017-10-02,0,55,1,10,0,NA,1,0,0,0,2,15,NA,1,300000,75000,15000,26000,0.4784318506717682,3
104653,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,12,4,2,4,4,4,4,4,2,2,1,4,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-03,3,3,3,3,1,200,200,NA,300,NA,NA,NA,300,1000,NA,200,200,NA,NA,400,100,100,1,1,1,1,0,0,1,0,0,2017-11-03,2017-09-19,1,61,4,10,1,2,1,0,0,0,1,6,NA,0,NA,NA,300000,25000,2.2220637798309326,3
102371,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,4,1,4,4,4,4,3,NA,3,4,3,2,1,NA,NA,NA,1,0,0,NA,NA,NA,0,0,0,NA,NA,NA,1,0,1,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2017-09-29,3,8,1,1,6,0,NA,NA,400,NA,600,NA,1000,2000,NA,0,0,600,0,600,5,0,6,0.4166666567325592,NA,2,1,0,0,0,0,2017-10-13,2017-09-19,0,29,1,13,0,NA,1,0,0,0,2,14,NA,1,135000,130000,135000,250000,0.24998262524604797,3
103619,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,11,4,1,1,1,4,4,3,NA,2,3,1,4,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,2,1,1,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-13,3,3,3,2,8,100,0,0,0,NA,622,NA,NA,722,NA,0,0,722,0,722,20,60,6,1,0,3,0,0,1,1,0,2017-10-20,2017-10-08,0,23,6,12,0,NA,1,0,0,0,4,15,NA,0,NA,NA,400000,2000,1.684770941734314,3
104868,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,3,NA,9,NA,NA,NA,NA,NA,NA,NA,7,4,4,7,4,4,4,4,4,NA,1,4,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-29,3,3,3,3,3,0,0,0,0,0,2000,0,0,2000,0,0,0,15000,0,15000,20,20,4,4.348214149475098,1,2,0,1,1,1,0,2017-10-13,2017-10-01,0,40,1,11,0,NA,1,0,0,0,4,16,NA,1,300000,50000,500000,0,0.24999204277992249,3
100442,0,0,0,0,0,0,1,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,5,1,5,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-10-11,10,10,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,NA,4.348214149475098,NA,1,0,0,0,0,0,2017-11-01,2017-09-20,0,57,1,6,0,NA,0,1,0,0,2,1,NA,0,NA,NA,0,0,0.5023707747459412,3
102928,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,1,4,4,4,4,NA,2,4,1,4,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,8,3,1,3,3,NA,150,NA,NA,NA,NA,1450,NA,1600,NA,0,150,0,0,150,40,40,1,3,1,1,0,1,0,0,0,NA,2017-09-22,0,27,1,10,1,4,1,0,0,0,3,7,NA,0,NA,NA,0,4000,0.43995755910873413,3
101556,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,12,4,3,4,3,3,3,3,NA,2,3,3,4,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-16,3,3,3,7,8,0,0,0,0,0,2000,0,0,2000,0,5,100,0,0,105,50,100,1,2,1,3,0,0,1,0,0,2017-11-01,2017-10-04,0,52,1,13,0,NA,1,0,0,0,2,13,NA,1,100000,28000,15000,24000,0.24997642636299133,3
101450,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8,3,1,1,1,1,3,NA,2,3,1,1,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-12,7,1,1,8,7,100,0,0,1900,0,0,0,0,2000,0,170,0,0,14,184,50,0,6,0.1666666716337204,NA,1,1,0,1,0,0,NA,2017-09-20,0,39,1,10,1,4,1,0,0,0,4,13,NA,1,70000,30000,70000,50000,0.24999156594276428,3
103062,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,5,1,5,5,5,3,NA,1,3,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-06,3,3,1,3,3,0,2000,0,0,0,0,0,0,2000,0,0,0,0,0,0,200,100,1,2,4.348214149475098,2,0,0,1,1,0,2017-10-20,2017-09-19,0,32,1,10,0,NA,1,0,0,0,4,12,NA,0,NA,NA,0,7000,0.2499902993440628,3
102754,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,1,0,1,0,NA,NA,NA,4,NA,NA,4,NA,4,NA,4,8,4,1,1,4,4,4,4,NA,2,4,2,4,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-03,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,500,500,NA,0,0,0,0,0,50,0,1,2,NA,2,0,1,1,0,0,2017-11-03,2017-09-19,0,60,4,12,0,NA,1,0,0,0,3,8,NA,0,NA,NA,5000,4000,0.24997064471244812,3
102164,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,1,4,1,1,1,4,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-22,3,3,3,3,3,0,2000,0,0,0,0,0,0,2000,0,0,1000,0,0,1000,100,0,1,3,NA,2,1,0,0,1,0,2017-10-06,2017-09-19,1,43,4,10,0,NA,1,0,0,0,2,13,NA,1,50000,0,100000,0,0.24994945526123047,3
103317,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,4,1,1,4,4,4,NA,2,4,1,4,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-13,4,3,3,1,8,NA,NA,NA,1000,NA,NA,NA,NA,1000,NA,100,500,0,0,600,40,100,1,6,2,2,0,0,1,1,0,2017-11-24,2017-09-30,1,35,1,7,1,1,1,0,0,0,4,14,NA,0,NA,NA,30000,10500,4.000613689422607,3
105235,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,1,1,1,4,4,4,NA,1,4,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-20,2,4,2,3,2,NA,NA,NA,NA,NA,1000,NA,NA,1000,NA,0,0,2100,0,2100,100,20,1,1,0.4166666567325592,1,0,1,0,0,0,2017-11-03,2017-09-19,0,30,1,10,0,NA,1,0,0,0,3,14,NA,0,NA,NA,40000,20000,0.2499910295009613,3
103563,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,2,4,1,4,1,4,4,2,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-29,8,6,1,3,6,100,NA,NA,NA,NA,NA,NA,300,400,NA,100,0,0,0,100,100,0,2,2,NA,1,0,1,1,0,0,2017-11-01,2017-09-23,0,58,4,4,0,NA,1,0,0,0,2,3,NA,1,10000,0,4000,2000,0.24997371435165405,3
100119,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,1,4,1,4,1,1,4,4,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-01,3,1,3,1,1,25,775,0,0,0,0,0,0,800,0,25,256,0,0,281,20,0,6,2,NA,1,0,0,1,0,0,2017-11-01,2017-09-19,1,33,6,12,0,NA,1,0,0,0,3,15,NA,1,125000,0,1000000,15000,4.000519752502441,3
102485,0,0,0,0,0,0,1,NA,NA,1,1,0,1,0,0,0,0,0,0,9,4,NA,4,NA,NA,NA,NA,NA,NA,7,2,4,1,4,4,4,4,4,NA,1,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,2017-10-19,3,3,3,1,NA,NA,NA,NA,2000,NA,NA,NA,NA,2000,NA,NA,NA,400,NA,400,20,40,4,8.696428298950195,1,2,0,0,1,0,0,2017-11-02,2017-09-19,1,71,1,5,0,NA,1,0,0,0,2,13,NA,1,75000,50000,45000,28000,0.9081099033355713,3
